match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,point_victor,p1_points_won,p2_points_won,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_score_0,p1_score_1,p1_score_15,p1_score_2,p1_score_3,p1_score_30,p1_score_4,p1_score_40,p1_score_5,p1_score_6,p1_score_7,p1_score_8,p1_score_9,p1_score_AD,p2_score_0,p2_score_1,p2_score_10,p2_score_15,p2_score_2,p2_score_3,p2_score_30,p2_score_4,p2_score_40,p2_score_5,p2_score_6,p2_score_7,p2_score_8,p2_score_9,p2_score_AD,game_victor_0,game_victor_1,game_victor_2,set_victor_0,set_victor_1,set_victor_2,winner_shot_type_0,winner_shot_type_B,winner_shot_type_F,serve_width_B,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_CTL,serve_depth_NCTL,return_depth_D,return_depth_ND,Alpha 1,Alpha 2
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:07:56,4,1,213,2,1,0,0,1,1,1,109,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.118,31.364,5,128.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5003573706866639,0.4996426293133362
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:08:31,4,1,214,2,1,0,0,1,1,1,110,104,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,36.133,28.944,5,118.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6001094863339898,0.39989051366601025
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:09:09,4,1,215,2,1,0,0,1,1,1,111,104,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.777,21.412,1,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6666126856035447,0.33338731439645536
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:10:06,4,2,216,2,1,1,0,2,1,1,112,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.06,36.759,12,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7141225831318259,0.28587741686817425
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:10:52,4,2,217,2,1,1,0,2,1,1,113,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.512,12.899,2,123.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7497786406365989,0.2502213593634011
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:11:45,4,2,218,2,1,1,0,2,1,2,113,105,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31.47,17.893,3,121.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6664827591324447,0.3335172408675553
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:12:16,4,2,219,2,1,1,0,2,2,1,114,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.387,10.959,4,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6998552640274195,0.30014473597258057
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:13:16,4,2,220,2,1,1,0,2,2,2,114,106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30.656,18.453,5,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6362849396813139,0.3637150603186861
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:14:05,4,2,221,2,1,1,0,2,1,2,114,107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,43.231,20.94,5,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.583386353071884,0.416613646928116
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:14:43,4,2,222,2,1,1,0,2,1,2,114,108,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,41.1,15.414,5,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5386000802444998,0.4613999197555002
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:15:18,4,2,223,2,1,1,0,2,2,2,114,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.022,6.599,1,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5001959684149989,0.49980403158500114
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:16:06,4,3,224,2,1,1,1,1,2,1,115,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.852,4.127,1,111.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5335242503607966,0.46647574963920346
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:16:43,4,3,225,2,1,1,1,1,2,2,115,110,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.689,5.561,0,112.40967544396815,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.500198798420152,0.4998012015798481
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:17:19,4,3,226,2,1,1,1,1,1,1,116,110,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.932,13.51,5,123.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5296063030472317,0.47039369695276834
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:17:52,4,3,227,2,1,1,1,1,1,1,117,110,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086,1.156,1,118.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5557065112773528,0.44429348872264723
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:18:16,4,3,228,2,1,1,1,1,2,2,117,111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36.918,22.42,6,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5264815001198524,0.47351849988014755
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:19:10,4,3,229,2,1,1,1,1,2,2,117,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.274,14.373,4,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5002027415317992,0.4997972584682009
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:19:56,4,3,230,2,1,1,1,1,1,1,118,112,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.661,15.453,5,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.524009016168604,0.475990983831396
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:20:31,4,3,231,2,1,1,1,1,2,2,118,113,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.932,2.271,0,112.40967544396815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5002041317743561,0.4997958682256439
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:21:09,4,3,232,2,1,1,1,1,1,1,119,113,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0.992,1,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5219403889278809,0.4780596110721192
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:21:39,4,3,233,2,1,1,1,1,2,2,119,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.326,21.163,6,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5002052977456987,0.49979470225430117
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:22:27,4,3,234,2,1,1,1,1,2,1,120,114,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,48.671,52.041,15,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5202027152547806,0.4797972847452194
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:23:33,4,3,235,2,1,1,1,1,1,1,121,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.84,13.018,3,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5386358996018472,0.4613641003981529
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:25:30,4,4,236,2,1,2,1,2,1,2,121,115,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,41.564,37.508,11,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.518700489887345,0.4812995101126549
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:26:14,4,4,237,2,1,2,1,2,1,2,121,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.943,9.634,1,112.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5002071295802148,0.49979287041978526
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:26:55,4,4,238,2,1,2,1,2,2,1,122,116,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35.75,34.032,10,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5174463554153906,0.4825536445846095
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:27:55,4,4,239,2,1,2,1,2,1,1,123,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.248,19.176,6,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5335142148274689,0.46648578517253114
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:28:35,4,4,240,2,1,2,1,2,2,2,123,117,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10.007,6.415,3,94.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5163158289590637,0.4836841710409365
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:29:38,4,4,241,2,1,2,1,2,1,1,124,117,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.438,20.132,6,121.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5314334755951129,0.46856652440488716
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:30:20,4,4,242,2,1,2,1,2,2,2,124,118,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25.741,27.255,5,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5153402661683433,0.4846597338316566
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:31:20,4,4,243,2,1,2,1,2,1,2,124,119,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.659,32.905,9,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5002090375344159,0.49979096246558413
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:32:08,4,5,244,2,1,2,2,1,2,1,125,119,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,27.334,29.792,5,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5144930453245455,0.4855069546754545
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:32:56,4,5,245,2,1,2,2,1,2,2,125,120,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,25.959,24.598,6,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5002095199959514,0.49979048000404847
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:33:46,4,5,246,2,1,2,2,1,1,1,126,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.339,12.646,3,122.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5137214483923392,0.48627855160766076
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:34:15,4,5,247,2,1,2,2,1,1,2,126,121,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9.536,6.996,2,119.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5002099599090706,0.4997900400909295
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:34:49,4,5,248,2,1,2,2,1,1,2,126,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.723,34.85,6,114.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.48740528359435203,0.5125947164056479
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:35:30,4,5,249,2,1,2,2,1,2,1,127,122,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,19.694,15.593,3,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5002253363618894,0.4997746636381106
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:36:20,4,5,250,2,1,2,2,1,2,2,127,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.034,6.864,2,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.48803030109961626,0.5119696989003837
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:37:46,4,5,251,2,1,2,2,1,1,1,128,123,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,10.476,22.59,3,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5002249611038331,0.4997750388961668
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:38:20,4,5,252,2,1,2,2,1,1,2,128,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.966,19.392,4,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.48859718332176116,0.5114028166782388
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:39:00,4,5,253,2,1,2,2,1,1,2,128,125,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,30.007,36.614,8,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4775107127126056,0.5224892872873944
2023-wimbledon-1701,Carlos Alcaraz,Novak Djokovic,03:41:07,4,6,254,2,1,2,3,2,1,2,128,126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.151,9.023,3,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4669162594053637,0.5330837405946363
